year	session	role	pid	paper
2020	1639199	p	11188190	NA
2020	1639199	p	11231484	NA
2020	1639199	p	11279698	NA
2020	1639199	p	11285332	NA
2020	1639199	p	11286306	NA
2020	1639199	p	11308980	NA
2020	1639199	p	11309844	NA
2020	1639204	c	11304903	NA
2020	1639204	d	11304903	NA
2020	1639204	p	11221408	1639205
2020	1639204	p	11268528	1639208
2020	1639204	p	11310838	1639206
2020	1639204	p	11311283	1639207
2020	1639228	c	11303458	NA
2020	1639228	d	11225159	NA
2020	1639228	p	11188810	1639229
2020	1639228	p	11195367	1639230
2020	1639228	p	11286323	1639232
2020	1639228	p	11310559	1639231
2020	1639233	c	11309759	NA
2020	1639233	d	11309759	NA
2020	1639233	p	11224876	1639234
2020	1639233	p	11305422	1639235
2020	1639233	p	11309729	1639236
2020	1639233	p	12278326	1639237
2020	1639239	c	11301743	NA
2020	1639239	p	11190152	1639241
2020	1639239	p	11268689	1639243
2020	1639239	p	11282683	1639240
2020	1639239	p	11299499	1639242
2020	1639269	c	11302614	NA
2020	1639269	d	11298678	NA
2020	1639269	p	11281175	1639273
2020	1639269	p	11285139	1639271
2020	1639269	p	11305945	1639271
2020	1639269	p	11306099	1639270
2020	1639294	c	11285366	NA
2020	1639294	d	11311934	NA
2020	1639294	p	11256027	1639295
2020	1639294	p	11278647	1639296
2020	1639294	p	11283957	1639297
2020	1639303	c	11279301	NA
2020	1639303	d	11303148	NA
2020	1639303	d	11308763	NA
2020	1639303	p	11209917	NA
2020	1639303	p	11272920	NA
2020	1639303	p	11280025	NA
2020	1639303	p	11309714	NA
2020	1639303	p	11310205	NA
2020	1639303	p	12250765	NA
2020	1639303	p	12276342	NA
2020	1639303	p	12277743	NA
2020	1639309	c	11258589	NA
2020	1639309	d	11305230	NA
2020	1639309	d	11305654	NA
2020	1639309	p	11269252	1639312
2020	1639309	p	11278189	1639311
2020	1639309	p	11286553	1639310
2020	1639328	c	11309566	NA
2020	1639328	d	11253173	NA
2020	1639328	p	11196460	1639332
2020	1639328	p	11230583	1639329
2020	1639328	p	11282750	1639331
2020	1639328	p	11300924	1639331
2020	1639328	p	11309468	1639330
2020	1639328	p	11309566	1639329
2020	1639340	c	11309016	NA
2020	1639340	d	11305352	NA
2020	1639340	d	11308963	NA
2020	1639340	p	11195577	1639341
2020	1639340	p	11196579	1639343
2020	1639340	p	11256954	1639342
2020	1639340	p	11258978	1639341
2020	1639340	p	11262008	1639343
2020	1639340	p	11303479	1639344
2020	1639369	c	11302482	NA
2020	1639369	d	11305897	NA
2020	1639369	p	11222071	1639370
2020	1639369	p	11256384	1639372
2020	1639369	p	11283576	1639371
2020	1639369	p	11286319	1639372
2020	1639369	p	11303065	1639371
2020	1639386	c	11309382	NA
2020	1639386	d	11215535	NA
2020	1639386	d	12277111	NA
2020	1639386	p	11215967	1639390
2020	1639386	p	11243236	1639390
2020	1639386	p	11268005	1639388
2020	1639386	p	11278195	1639387
2020	1639386	p	11279573	1639390
2020	1639386	p	11301495	1639390
2020	1639386	p	11304625	1639390
2020	1639386	p	11305285	1639390
2020	1639386	p	11309047	1639388
2020	1639386	p	11311438	1639389
2020	1639386	p	11311927	1639387
2020	1639386	p	11438774	1639390
2020	1639386	p	12282870	1639389
2020	1639386	p	12282871	1639387
2020	1639386	p	12283555	1639389
2020	1639386	p	12284012	1639387
2020	1639386	p	12865511	1639387
2020	1639404	c	11279689	NA
2020	1639404	d	11247837	NA
2020	1639404	d	11281076	NA
2020	1639404	p	11202141	1639406
2020	1639404	p	11257753	1639405
2020	1639404	p	11278697	1639408
2020	1639404	p	11308951	1639407
2020	1639447	c	11274561	NA
2020	1639447	d	11191999	NA
2020	1639447	d	11311274	NA
2020	1639447	p	11191999	1639449
2020	1639447	p	11204225	1639449
2020	1639447	p	11245871	1639448
2020	1639447	p	11274561	1639449
2020	1639447	p	11280530	1639449
2020	1639447	p	11287132	1639451
2020	1639447	p	11303606	1639448
2020	1639447	p	11308987	1639450
2020	1639447	p	12276821	1639450
2020	1639454	c	11276411	NA
2020	1639454	d	11210299	NA
2020	1639454	d	11220943	NA
2020	1639454	p	11276418	1679639
2020	1639454	p	11279822	1639455
2020	1639454	p	11284163	1639457
2020	1639454	p	11288035	1639456
2020	1639461	c	11188081	NA
2020	1639461	c	11281476	NA
2020	1639461	c	11281811	NA
2020	1639461	p	11279924	NA
2020	1639461	p	11285223	NA
2020	1639461	p	11303511	NA
2020	1639461	p	11303991	NA
2020	1639461	p	11309947	NA
2020	1639569	c	11309640	NA
2020	1639569	d	11309640	NA
2020	1639569	p	11188616	1680844
2020	1639569	p	11210789	1680843
2020	1639569	p	11229669	1639570
2020	1639569	p	11287601	1639570
2020	1639569	p	11310388	1639570
2020	1639569	p	11310389	1639570
2020	1639569	p	11310471	1680843
2020	1639569	p	11310563	1639570
2020	1639600	c	11309156	NA
2020	1639600	p	11279596	NA
2020	1639600	p	11281626	NA
2020	1639600	p	11302743	NA
2020	1639600	p	11309213	NA
2020	1639600	p	11311817	NA
2020	1639607	c	11309677	NA
2020	1639607	p	11278206	NA
2020	1639607	p	11281402	NA
2020	1639607	p	12278007	NA
2020	1639607	p	12278099	NA
2020	1639607	p	12283503	NA
2020	1639608	c	11278064	NA
2020	1639608	d	11188693	NA
2020	1639608	d	11279823	NA
2020	1639608	p	11301703	1639611
2020	1639608	p	11304633	1639612
2020	1639608	p	11308970	1639610
2020	1639608	p	11309005	1639609
2020	1639629	c	11260135	NA
2020	1639629	p	11260135	1639630
2020	1639629	p	11281035	1639632
2020	1639629	p	11309943	1639631
2020	1639678	c	11302805	NA
2020	1639678	d	11278945	NA
2020	1639678	d	11310535	NA
2020	1639678	p	11195481	1639682
2020	1639678	p	11302484	1639681
2020	1639678	p	12282841	1639682
2020	1639697	c	11209972	NA
2020	1639697	c	11251607	NA
2020	1639697	p	11191600	NA
2020	1639697	p	11209052	NA
2020	1639697	p	11231739	NA
2020	1639697	p	11243679	NA
2020	1639697	p	11251607	NA
2020	1639697	p	11278685	NA
2020	1639728	c	11191257	NA
2020	1639728	d	11283735	NA
2020	1639728	p	11213366	1639729
2020	1639728	p	11280260	1639732
2020	1639728	p	11281897	1639730
2020	1639728	p	11282755	1639731
2020	1639728	p	11303115	1639731
2020	1639728	p	11304617	1639732
2020	1639728	p	11309666	1639730
2020	1639733	c	11309617	NA
2020	1639733	p	11300861	NA
2020	1639733	p	11309173	NA
2020	1639733	p	11309760	NA
2020	1639750	c	11188235	NA
2020	1639750	p	11203740	NA
2020	1639750	p	11262844	NA
2020	1639750	p	11284203	NA
2020	1639750	p	11291492	NA
2020	1639750	p	11309234	NA
2020	1639750	p	11311484	NA
2020	1639753	c	11306007	NA
2020	1639753	p	11212563	NA
2020	1639753	p	11258164	NA
2020	1639753	p	11263883	NA
2020	1639753	p	11282154	NA
2020	1639753	p	11302369	NA
2020	1639753	p	11305128	NA
2020	1639753	p	12282841	NA
2020	1639818	c	11278775	NA
2020	1639818	d	11286530	NA
2020	1639818	d	11308885	NA
2020	1639818	p	11278200	1639821
2020	1639818	p	11279982	1639819
2020	1639818	p	11304367	1639820
2020	1639818	p	11310450	1639822
2020	1639829	c	11286767	NA
2020	1639829	p	11187814	NA
2020	1639829	p	11230178	NA
2020	1639829	p	11256007	NA
2020	1639829	p	11281417	NA
2020	1639829	p	11286299	NA
2020	1639829	p	11286781	NA
2020	1639829	p	11309094	NA
2020	1639851	c	11282534	NA
2020	1639851	d	11310458	NA
2020	1639851	p	11198565	1639853
2020	1639851	p	11252616	1639852
2020	1639851	p	11279868	1639854
2020	1639851	p	11303781	1639855
2020	1639907	c	11309354	NA
2020	1639907	p	11285550	NA
2020	1639912	c	11270178	NA
2020	1639912	d	11282154	NA
2020	1639912	d	11306007	NA
2020	1639912	p	11212563	1639913
2020	1639912	p	11216667	1639913
2020	1639912	p	11230788	1639916
2020	1639912	p	11258164	1639914
2020	1639912	p	11275124	1639915
2020	1639912	p	11280314	1639916
2020	1639912	p	11303092	1639916
2020	1639929	c	11300881	NA
2020	1639929	p	11225070	NA
2020	1639929	p	11228131	NA
2020	1639929	p	11278623	NA
2020	1639929	p	11280611	NA
2020	1639958	c	11278180	NA
2020	1639958	p	11223209	NA
2020	1639958	p	11259875	NA
2020	1639958	p	11272717	NA
2020	1639958	p	11280988	NA
2020	1639958	p	11281970	NA
2020	1639984	c	11278334	NA
2020	1639984	d	11309874	NA
2020	1639984	p	11189226	1639987
2020	1639984	p	11208475	1639986
2020	1639984	p	11214057	1639986
2020	1639984	p	11272348	1639985
2020	1639984	p	11275209	1639985
2020	1639984	p	11285255	1639986
2020	1639984	p	11303859	1639985
2020	1639984	p	11306638	1639988
2020	1639984	p	11310268	1639987
2020	1640005	c	11287218	NA
2020	1640005	p	11220425	1640006
2020	1640005	p	11277882	1640007
2020	1640005	p	11278623	1640007
2020	1640005	p	11287218	NA
2020	1640005	p	11309242	1640006
2020	1640005	p	11310578	1640008
2020	1640013	c	11301627	NA
2020	1640013	d	11305215	NA
2020	1640013	p	11214493	1640015
2020	1640013	p	11302587	1640014
2020	1640013	p	11309079	1640017
2020	1640047	c	11258164	NA
2020	1640047	d	11305128	NA
2020	1640047	d	11309784	NA
2020	1640047	p	11278436	1678656
2020	1640047	p	11280069	1678656
2020	1640047	p	11280557	1678656
2020	1640047	p	11283170	1640050
2020	1640047	p	11305532	1640051
2020	1640047	p	11306007	1640048
2020	1640047	p	11311193	1640048
2020	1640060	c	11280049	NA
2020	1640060	p	11217340	1640062
2020	1640060	p	11217340	1640063
2020	1640060	p	11278477	1640061
2020	1640060	p	11278477	1640062
2020	1640060	p	11280049	1640063
2020	1640060	p	11280049	1640064
2020	1640060	p	11284231	1640062
2020	1640060	p	11284231	1640064
2020	1640060	p	11287328	1640062
2020	1640060	p	11287328	1640063
2020	1640060	p	11300860	1640061
2020	1640060	p	11309236	1640061
2020	1640060	p	11309236	1640062
2020	1640060	p	11309236	1640064
2020	1640060	p	11310571	1640062
2020	1640060	p	11310571	1640063
2020	1640060	p	11310571	1640064
2020	1640098	c	11305429	NA
2020	1640098	d	11279669	NA
2020	1640098	d	11308791	NA
2020	1640098	p	11245333	1640100
2020	1640098	p	11286144	1640101
2020	1640098	p	11292167	1640102
2020	1640098	p	11298899	1640100
2020	1640098	p	11305868	1640102
2020	1640155	c	12282907	NA
2020	1640155	d	11188633	NA
2020	1640155	d	11284802	NA
2020	1640155	p	11284178	1640159
2020	1640155	p	11286270	1640156
2020	1640155	p	11306074	1640157
2020	1640155	p	11306305	1640165
2020	1640173	c	11195226	NA
2020	1640173	d	11203386	NA
2020	1640173	d	12765020	NA
2020	1640173	p	11195627	1640175
2020	1640173	p	11265821	1640176
2020	1640173	p	11269751	1640177
2020	1640173	p	11285474	1640174
2020	1640180	c	11303460	NA
2020	1640180	d	11306980	NA
2020	1640180	p	11278353	1640181
2020	1640180	p	11286810	1640183
2020	1640180	p	11301440	1640184
2020	1640180	p	11309283	1640182
2020	1640180	p	12276454	1640181
2020	1640197	c	11262844	NA
2020	1640197	p	11256572	NA
2020	1640197	p	11277882	NA
2020	1640197	p	11283597	NA
2020	1640197	p	11306321	NA
2020	1640197	p	11310077	NA
2020	1640199	c	11299056	NA
2020	1640199	d	11311750	NA
2020	1640199	p	11251341	1640202
2020	1640199	p	11262526	1640200
2020	1640199	p	11279795	1640203
2020	1640199	p	11281825	1640201
2020	1640245	c	11187719	NA
2020	1640245	d	11308882	NA
2020	1640245	p	11187719	1640248
2020	1640245	p	12276143	1640246
2020	1640245	p	12282901	1640248
2020	1640245	p	12283133	1641014
2020	1640250	c	11189129	NA
2020	1640250	d	11189129	NA
2020	1640250	p	11188289	1640254
2020	1640250	p	11189129	1640251
2020	1640250	p	11279956	1640254
2020	1640250	p	11284021	1640252
2020	1640284	c	11257962	NA
2020	1640284	d	11257962	NA
2020	1640284	d	11279670	NA
2020	1640284	p	11188739	1640288
2020	1640284	p	11279670	1640286
2020	1640284	p	11305818	1640288
2020	1640284	p	11306110	1640287
2020	1640284	p	11309142	1640285
2020	1640284	p	12276287	1640287
2020	1640334	c	11301432	NA
2020	1640334	p	11248356	NA
2020	1640334	p	11275253	NA
2020	1640334	p	11281723	NA
2020	1640334	p	11282571	NA
2020	1640334	p	11287126	NA
2020	1640334	p	11287228	NA
2020	1640334	p	11300861	NA
2020	1640424	c	11236065	NA
2020	1640424	d	11259828	NA
2020	1640424	d	11279028	NA
2020	1640424	p	11236065	1640427
2020	1640424	p	11278424	1640426
2020	1640424	p	11284545	1640427
2020	1640424	p	11288106	1640428
2020	1640424	p	12282945	1640425
2020	1640424	p	12283002	1640427
2020	1640424	p	13114373	1640426
2020	1640437	c	11310064	NA
2020	1640437	d	11310089	NA
2020	1640437	p	11279698	1640441
2020	1640437	p	11282724	1640438
2020	1640437	p	11284251	1640441
2020	1640437	p	11287153	1640439
2020	1640437	p	11287153	1640440
2020	1640437	p	11308968	1640439
2020	1640437	p	11308968	1640440
2020	1640437	p	12277739	1640439
2020	1640437	p	12277739	1640440
2020	1640518	c	11279420	NA
2020	1640518	d	11242267	NA
2020	1640518	d	11308775	NA
2020	1640518	p	11252862	1640522
2020	1640518	p	11278760	1640519
2020	1640518	p	11280381	1640521
2020	1640518	p	11285233	1640520
2020	1640518	p	11308744	1640521
2020	1640518	p	11309279	1640521
2020	1640518	p	11309293	1640521
2020	1640530	c	11310117	NA
2020	1640530	d	11286861	NA
2020	1640530	d	11311515	NA
2020	1640530	p	11189985	1640533
2020	1640530	p	11195098	1640532
2020	1640530	p	11205363	1640533
2020	1640530	p	11211391	1640534
2020	1640530	p	11263494	1640531
2020	1640530	p	11286861	1640532
2020	1640530	p	11286939	1640531
2020	1640530	p	11310117	1640532
2020	1640530	p	11310535	1640534
2020	1640530	p	11311595	1640532
2020	1640581	c	11240478	NA
2020	1640581	d	11240478	NA
2020	1640581	p	11211706	1640585
2020	1640581	p	11309873	1640582
2020	1640581	p	12276731	1640584
2020	1640581	p	12283006	1640583
2020	1640626	c	11188273	NA
2020	1640626	d	11279643	NA
2020	1640626	d	11310781	NA
2020	1640626	p	11188273	1640627
2020	1640626	p	11196973	1640629
2020	1640626	p	11199224	1640628
2020	1640626	p	11310781	1640630
2020	1640626	p	12277312	1640627
2020	1640750	d	11235082	NA
2020	1640750	p	11197111	1640754
2020	1640750	p	11246982	1640754
2020	1640750	p	11266995	1640754
2020	1640750	p	11269583	1640751
2020	1640750	p	11275010	1640751
2020	1640750	p	11304517	1640754
2020	1640788	c	11306997	NA
2020	1640788	d	11278646	NA
2020	1640788	d	11306997	NA
2020	1640788	p	11254947	1640789
2020	1640788	p	11266332	1640790
2020	1640788	p	11282756	1640792
2020	1640788	p	11304522	1640791
2020	1640809	c	11281389	NA
2020	1640809	d	11302388	NA
2020	1640809	d	11306297	NA
2020	1640809	p	11214140	1640811
2020	1640809	p	11281389	1640813
2020	1640809	p	11298757	1640812
2020	1640809	p	11302388	1680340
2020	1640846	c	11280859	NA
2020	1640846	d	11211904	NA
2020	1640846	p	11267603	1640849
2020	1640846	p	11280859	1640849
2020	1640846	p	11309298	1640847
2020	1640846	p	11310329	1640848
2020	1640846	p	12284320	1668336
2020	1640851	c	11287732	NA
2020	1640851	d	11306492	NA
2020	1640851	p	11239391	1640853
2020	1640851	p	11270184	1679224
2020	1640851	p	12804702	1677934
2020	1640921	c	11302104	NA
2020	1640921	p	11310160	NA
2020	1640999	c	11283516	NA
2020	1640999	p	11187879	NA
2020	1640999	p	11203625	NA
2020	1640999	p	11279264	NA
2020	1640999	p	11305517	NA
2020	1640999	p	11309208	NA
2020	1641020	c	11308710	NA
2020	1641020	d	11304002	NA
2020	1641020	p	11210481	1641022
2020	1641020	p	11305835	1641021
2020	1641020	p	11308710	1641024
2020	1641020	p	11310480	1641023
2020	1641020	p	11311183	1641022
2020	1641083	c	11278195	NA
2020	1641083	d	11303511	NA
2020	1641083	p	11261639	1641085
2020	1641083	p	11278053	1641086
2020	1641083	p	11280193	1641086
2020	1641083	p	11281843	1638724
2020	1641083	p	11282076	1641084
2020	1641083	p	11283735	1641086
2020	1641083	p	11287145	1641086
2020	1641083	p	11304294	1641086
2020	1641083	p	11305910	1641085
2020	1641083	p	11309085	1641086
2020	1641110	c	11308922	NA
2020	1641110	p	11264956	NA
2020	1641110	p	11283443	NA
2020	1641110	p	11283856	NA
2020	1641110	p	11283971	NA
2020	1641121	c	11196300	NA
2020	1641121	p	11256027	NA
2020	1641121	p	11263622	NA
2020	1641121	p	11300861	NA
2020	1641121	p	11309481	NA
2020	1641121	p	11311620	NA
2020	1641287	c	11304991	NA
2020	1641287	d	11304991	NA
2020	1641287	p	11303465	1641290
2020	1641287	p	11304991	1641291
2020	1641287	p	11310359	1641288
2020	1642256	c	11278536	NA
2020	1642256	c	11301654	NA
2020	1642256	c	11303501	NA
2020	1642259	c	11278536	NA
2020	1642259	c	11301654	NA
2020	1642259	c	11303501	NA
2020	1642648	c	11311787	NA
2020	1642648	d	11305079	NA
2020	1642648	p	11287596	1636033
2020	1642648	p	11301070	1635151
2020	1642648	p	11301695	1633641
2020	1642651	c	11298537	NA
2020	1642651	d	11275012	NA
2020	1642651	p	11279334	1638457
2020	1642651	p	11305262	1640368
2020	1642652	c	11303482	NA
2020	1642652	d	11279334	NA
2020	1642652	p	11197529	1626786
2020	1642652	p	11261771	1634286
2020	1642652	p	11282703	1634286
2020	1642652	p	11287022	1634286
2020	1642652	p	11310564	1637215
2020	1642652	p	11310749	1640031
2020	1642652	p	11311787	1626786
2020	1643872	c	11305955	NA
2020	1643872	d	11277772	NA
2020	1643872	p	11278089	1632940
2020	1643872	p	11283979	1639000
2020	1643872	p	11301957	1640616
2020	1643872	p	11309099	1639000
2020	1643872	p	11311700	1640350
2020	1644110	c	11304751	NA
2020	1644110	d	11278093	NA
2020	1644110	p	11241676	1638362
2020	1644110	p	11279655	1624135
2020	1644110	p	11283861	1624135
2020	1644110	p	11306384	1624135
2020	1644110	p	12277288	1640382
2020	1644123	c	11278093	NA
2020	1644123	d	11280141	NA
2020	1644123	p	11191257	1632817
2020	1644123	p	11277079	1641499
2020	1644123	p	11280712	1626977
2020	1644123	p	11282978	1638513
2020	1644123	p	11287277	1632817
2020	1644123	p	11309415	1638513
2020	1644984	c	11303763	NA
2020	1644984	d	11309535	NA
2020	1644984	p	11279799	1640075
2020	1644984	p	11280527	1635039
2020	1644984	p	12277977	1640793
2020	1644984	p	12284074	1641353
2020	1645127	c	11265109	NA
2020	1645127	d	11303289	NA
2020	1645127	p	11286658	1640603
2020	1645127	p	11305155	1634781
2020	1645127	p	11309537	1636182
2020	1645127	p	11309586	1637511
2020	1645270	c	11281556	NA
2020	1645270	d	11299071	NA
2020	1645270	p	11281556	1635698
2020	1645270	p	11286793	1633927
2020	1645270	p	11287169	1633927
2020	1645270	p	11287715	1640356
2020	1645270	p	11309656	1638728
2020	1645445	c	11303906	NA
2020	1645445	d	11309537	NA
2020	1645445	p	11187838	1636528
2020	1645445	p	11212078	1637504
2020	1645445	p	11278852	1636528
2020	1645445	p	11302665	1636480
2020	1645445	p	11302828	1636865
2020	1645719	d	11301654	NA
2020	1645719	p	11281746	1632586
2020	1645719	p	11283087	1636368
2020	1645719	p	12275346	1635958
2020	1646970	c	11278307	NA
2020	1646970	c	11278677	NA
2020	1646970	c	12066667	NA
2020	1646970	p	11212592	NA
2020	1646970	p	11301786	NA
2020	1646970	p	11306024	NA
2020	1646979	c	11278188	NA
2020	1646979	c	11301786	NA
2020	1646986	c	11281084	NA
2020	1646986	c	11287682	NA
2020	1646989	c	11188076	NA
2020	1646989	c	11188788	NA
2020	1646989	c	11278650	NA
2020	1646989	c	11279242	NA
2020	1646989	c	11280004	NA
2020	1646989	c	11298701	NA
2020	1646989	c	11301679	NA
2020	1646989	c	11308897	NA
2020	1646989	c	11309004	NA
2020	1646989	c	11309940	NA
2020	1646989	c	11310829	NA
2020	1646989	c	11311618	NA
2020	1646990	c	11308897	NA
2020	1646991	c	11199961	NA
2020	1646991	c	11201293	NA
2020	1646991	c	11241401	NA
2020	1646991	c	11246381	NA
2020	1646991	c	11254421	NA
2020	1646991	c	11278412	NA
2020	1646991	c	11278422	NA
2020	1646991	c	11278437	NA
2020	1646991	c	11278475	NA
2020	1646991	c	11278573	NA
2020	1646991	c	11280326	NA
2020	1646991	c	11283696	NA
2020	1646991	c	11283866	NA
2020	1646991	c	11284410	NA
2020	1646991	c	11287537	NA
2020	1646991	c	11304567	NA
2020	1646991	c	11306650	NA
2020	1646991	c	11306658	NA
2020	1646991	c	11310599	NA
2020	1646992	c	11280290	NA
2020	1646992	c	11309519	NA
2020	1646993	c	11188130	NA
2020	1646993	c	11303785	NA
2020	1647159	c	11306660	NA
2020	1647159	d	11278606	NA
2020	1647159	d	11286905	NA
2020	1647159	p	11191750	1637184
2020	1647159	p	11272893	1638236
2020	1647159	p	11286905	1638265
2020	1647159	p	11298720	1637184
2020	1647159	p	11302706	1638236
2020	1647159	p	11302805	1633147
2020	1647159	p	11309380	1638265
2020	1647189	c	11282239	NA
2020	1647189	p	11208571	1620259
2020	1647189	p	11281761	1636415
2020	1647189	p	11283847	1638365
2020	1647189	p	11306905	1636415
2020	1647189	p	11306920	1636415
2020	1647212	c	11309704	NA
2020	1647212	d	11302011	NA
2020	1647212	d	11309553	NA
2020	1647212	p	11188265	1637330
2020	1647212	p	11215197	1640565
2020	1647212	p	11274999	1632290
2020	1647212	p	11301527	1632290
2020	1647217	c	11281284	NA
2020	1647217	d	11306563	NA
2020	1647217	p	11196986	1640020
2020	1647217	p	11221400	1636806
2020	1647217	p	11310222	1638212
2020	1647217	p	11310595	1627551
2020	1647348	c	11305957	NA
2020	1647348	p	11187907	1622809
2020	1647348	p	11301693	1637712
2020	1647348	p	11310187	1637463
2020	1647348	p	11310963	1638646
2020	1647351	c	11198734	NA
2020	1647351	d	11198734	NA
2020	1647351	p	11262602	1638786
2020	1647351	p	11277945	1633006
2020	1647351	p	11309650	1633584
2020	1647351	p	11309942	1633584
2020	1647351	p	11310517	1633584
2020	1647351	p	12752828	1638786
2020	1647369	c	11301157	NA
2020	1647369	p	11231869	1637788
2020	1647369	p	11298570	1637788
2020	1647369	p	11302238	1640905
2020	1647369	p	11308767	1640270
2020	1647369	p	11310770	1640905
2020	1647370	c	11308840	NA
2020	1647370	d	11280136	NA
2020	1647370	p	11287347	1638264
2020	1647370	p	11295821	1638264
2020	1647370	p	11301271	1637337
2020	1647370	p	11302904	1635404
2020	1647370	p	11304180	1635404
2020	1647370	p	11304874	1636313
2020	1647370	p	11311438	1636313
2020	1647402	c	11218808	NA
2020	1647402	c	11278677	NA
2020	1647402	c	12149322	NA
2020	1647402	p	11227329	1634146
2020	1647402	p	11302977	1637376
2020	1647402	p	11310363	1639053
2020	1647407	c	11311613	NA
2020	1647407	d	11254543	NA
2020	1647407	d	11283797	NA
2020	1647407	p	11194765	1640264
2020	1647407	p	11283797	1632842
2020	1647407	p	11311613	1631605
2020	1647551	c	11306090	NA
2020	1647551	d	12269559	NA
2020	1647551	p	11188832	1627729
2020	1647551	p	11267796	1637595
2020	1647551	p	11280656	1627729
2020	1647551	p	11298661	1636195
2020	1647551	p	11302232	1637595
2020	1647551	p	11306969	1636825
2020	1647586	c	11283231	NA
2020	1647586	d	11302034	NA
2020	1647586	p	11193769	1631294
2020	1647586	p	11281800	1636659
2020	1647586	p	11282108	1631294
2020	1647586	p	11283595	1632756
2020	1647586	p	11284126	1637730
2020	1647586	p	11284537	1637730
2020	1647586	p	11288170	1632756
2020	1647586	p	11309326	1637730
2020	1647588	c	11278499	NA
2020	1647588	d	11301654	NA
2020	1647588	d	11309862	NA
2020	1647588	p	11304791	1640677
2020	1647588	p	11304941	1631284
2020	1647588	p	11311904	1636326
2020	1647658	c	11309568	NA
2020	1647658	d	11298775	NA
2020	1647658	p	11187720	1638091
2020	1647658	p	11281415	1635554
2020	1647658	p	11311780	1637425
2020	1647658	p	12251994	1635277
2020	1647658	p	12269825	1635277
2020	1647658	p	12276386	1635277
2020	1647658	p	12276900	1637425
2020	1647671	c	11303479	NA
2020	1647671	d	11299071	NA
2020	1647671	p	11193769	1630019
2020	1647671	p	11253058	1635434
2020	1647671	p	11282108	1630019
2020	1647671	p	11283595	1636799
2020	1647671	p	11302034	1637638
2020	1647671	p	11308969	1637638
2020	1647671	p	12277411	1636799
2020	1647680	c	11307840	NA
2020	1647680	d	11200271	NA
2020	1647680	p	11278322	1635771
2020	1647680	p	11279185	1635771
2020	1647680	p	11279185	1640353
2020	1647680	p	11280507	1635771
2020	1647680	p	11299071	1634748
2020	1647680	p	11309158	1637157
2020	1647680	p	12276886	1640353
2020	1647682	c	11311190	NA
2020	1647682	d	11309542	NA
2020	1647682	p	11278538	1633826
2020	1647682	p	11280759	1637532
2020	1647682	p	11283719	1640349
2020	1647682	p	11301763	1633826
2020	1647682	p	11303706	1630492
2020	1647682	p	11304241	1640349
2020	1647682	p	11305228	1637532
2020	1647682	p	11307072	1630492
2020	1647682	p	11309085	1633826
2020	1647682	p	11309172	1637532
2020	1647682	p	11311066	1637532
2020	1647753	c	11233591	NA
2020	1647753	d	11301661	NA
2020	1647753	p	11196596	1632099
2020	1647753	p	11241089	1632099
2020	1647753	p	11279492	1632540
2020	1647753	p	11301078	1630727
2020	1647753	p	11310186	1627310
2020	1647753	p	11433739	1632099
2020	1647753	p	12065218	1632099
2020	1649190	c	11309124	NA
2020	1649190	d	11278647	NA
2020	1649190	p	11214062	1637679
2020	1649190	p	11227402	1639099
2020	1649190	p	11309519	1636180
2020	1649256	c	11304139	NA
2020	1649256	d	11232440	NA
2020	1649256	p	11216338	1639873
2020	1649256	p	11240130	1633870
2020	1649256	p	11270336	1633870
2020	1649256	p	11300709	1639873
2020	1649259	c	11283326	NA
2020	1649259	d	11303290	NA
2020	1649259	p	11211504	1639011
2020	1649259	p	11279250	1639011
2020	1649259	p	11305053	1637962
2020	1649259	p	12062203	1640763
2020	1649263	c	11304260	NA
2020	1649263	d	11304260	NA
2020	1649263	p	11283342	1639069
2020	1649263	p	11283705	1640451
2020	1649263	p	11309885	1639069
2020	1649263	p	11311861	1640451
2020	1649267	c	11308777	NA
2020	1649267	d	11308777	NA
2020	1649267	p	11199770	1634303
2020	1649267	p	11202607	1634303
2020	1649267	p	11225200	1634303
2020	1649267	p	11279929	1634303
2020	1649267	p	11301616	1635985
2020	1649267	p	11302909	1634303
2020	1649267	p	11372191	1627514
2020	1649269	c	11282932	NA
2020	1649269	d	11282932	NA
2020	1649269	p	11282686	1635592
2020	1649269	p	12274614	1636029
2020	1649272	c	11308777	NA
2020	1649272	d	11248016	NA
2020	1649272	d	12274728	NA
2020	1649272	p	11227190	1639616
2020	1649272	p	11248016	1639616
2020	1649272	p	11282068	1634145
2020	1649272	p	11298570	1637797
2020	1649272	p	11304651	1634145
2020	1649272	p	11308777	1639301
2020	1649283	c	11280757	NA
2020	1649283	d	11280757	NA
2020	1649283	p	11187957	1636129
2020	1649283	p	11228390	1638169
2020	1649283	p	11243200	1636129
2020	1649283	p	11282424	1636129
2020	1649283	p	11289734	1637355
2020	1649283	p	11437869	1635628
2020	1649289	c	11298651	NA
2020	1649289	d	11298651	NA
2020	1649289	p	11281619	1639963
2020	1649289	p	11303704	1640480
2020	1649289	p	11309689	1638318
2020	1649289	p	11310593	1639963
2020	1649289	p	12276441	1636398
2020	1649387	c	11282927	NA
2020	1649387	d	11282927	NA
2020	1649387	d	11303006	NA
2020	1649387	p	11278417	1638526
2020	1649387	p	11287418	1638526
2020	1649387	p	11287418	1635445
2020	1649387	p	11302137	1630894
2020	1649387	p	11305250	1639365
2020	1649387	p	11306976	1635445
2020	1649389	c	11236404	NA
